,id,tweets,links
1359608130469064712,1.3596081336021402e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/9SuuKsUG7O‌‌‌‌
2. https://t.co/6FymN756j5    ","http://www.shitpostbot.com/sourceimage/lion-punch-57b3ad92478c5
http://www.shitpostbot.com/sourceimage/fuck-off-were-full-59ce1b7071a42"
1359608121824575498,1.3596081304690647e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/QLd9S2Xv7k  ,http://www.shitpostbot.com/template/every-hos-morning-5847052c1a8e0
1359600567354589185,1.3596005757893632e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Bd3Vph90dY‌‌ 
SOURCE IMAGE:‌‌ https://t.co/UmXthRoCAU  ","http://www.shitpostbot.com/template/trumps-desk-5aa44c8f72b25
http://www.shitpostbot.com/sourceimage/cockmonglergrinman-57b3a26ff2c4b"
1359593015728349190,1.3595930246369935e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/sLWwNA0nel‌‌ 
SOURCE IMAGE:‌‌ https://t.co/kfVlmgnAwy  ","http://www.shitpostbot.com/template/empty-inside-57c9dfcf464db
http://www.shitpostbot.com/sourceimage/goofy-57b1e1c067108"
1359585467553964033,1.359585476093616e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/zL6TlX7CoU‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tS55JTFBjl  ","http://www.shitpostbot.com/template/eating-18-mattresses-587306999780d
http://www.shitpostbot.com/sourceimage/watching-jav-in-public-57ee2d3e93118"
1359577915365687300,1.3595779236326973e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/tis4Rrqj1N‌‌ 
SOURCE IMAGE:‌‌ https://t.co/6R90NQjqE9  ","http://www.shitpostbot.com/template/shapeshifts-57e3d58f16994
http://www.shitpostbot.com/sourceimage/bee-58769e13ede15"
1359570367648583681,1.359570376607621e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ahfpt6zGFW‌‌ 
SOURCE IMAGE:‌‌ https://t.co/YIarFinhKy  ","http://www.shitpostbot.com/template/ordinary-people-creative-people-590616399d8e9
http://www.shitpostbot.com/sourceimage/hollyweed-58697c6d5d3ca"
1359562819188965378,1.3595628282150625e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/uGrx5RM3pu‌‌ 
SOURCE IMAGE:‌‌ https://t.co/mU5CTV4bfU  ","http://www.shitpostbot.com/template/amateuroty-587a5b841eb69
http://www.shitpostbot.com/sourceimage/a-broken-adam-sandler-59b377a271ef6"
1359555260373757957,1.3595552689174938e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/rCIolFJHRL‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Mv4pdoeu4y  ","http://www.shitpostbot.com/template/art-major-5b93a95b08ca6
http://www.shitpostbot.com/sourceimage/good-job-57b1f9879e743"
1359547722156683266,1.359547731199615e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/1N7f95Kur8‌‌ 
SOURCE IMAGE:‌‌ https://t.co/b7CTVeEFjv  ","http://www.shitpostbot.com/template/i-got-a-boner-58708dab5a198
http://www.shitpostbot.com/sourceimage/heidenrape-57b1e7a9d632f"
1359540170505265156,1.3595401787596063e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/oJqjjKJeU4‌‌ 
SOURCE IMAGE:‌‌ https://t.co/drRM7cfcUS  ","http://www.shitpostbot.com/template/are-you-high-57b9c81d8dd90
http://www.shitpostbot.com/sourceimage/flcl-season-2-looks-great-57b27c1fa9167"
1359532626093240326,1.3595326344147313e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/fc5IARE4tk‌‌ 
SOURCE IMAGE:‌‌ https://t.co/rF8QKvYo9g  ","http://www.shitpostbot.com/template/smiley-585b8b06609bd
http://www.shitpostbot.com/sourceimage/real-pepe-57b2f53e6c00a"
1359525072130756609,1.359525080355795e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Vv6pPTzlbU‌‌ 
SOURCE IMAGE:‌‌ https://t.co/3BLSZidPqJ  ","http://www.shitpostbot.com/template/wtf-is-that-57f0517f176ee
http://www.shitpostbot.com/sourceimage/doggo-580fcc48403af"
1359517525436997634,1.3595175342785495e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qDJ34KuBF5‌‌ 
SOURCE IMAGE:‌‌ https://t.co/llmRYBonnO  ","http://www.shitpostbot.com/template/i-did-not-mean-to-57bc811a34b5b
http://www.shitpostbot.com/sourceimage/fapping-too-hard-589f68aaf1107"
1359509963975098370,1.3595099721624044e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/siRqCKw6aT‌‌ 
SOURCE IMAGE:‌‌ https://t.co/COaw2tIv0J  ","http://www.shitpostbot.com/template/do-not-swear-on-my-profile-58d9776d428f5
http://www.shitpostbot.com/sourceimage/jontron-rocket-launcher-58a99e9a9cb4e"
1359502415410692100,1.3595024237196165e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/6KAyeT1F8c‌‌ 
SOURCE IMAGE:‌‌ https://t.co/UTbCbyWp6n  ","http://www.shitpostbot.com/template/presidential-tv-57b207306ab5d
http://www.shitpostbot.com/sourceimage/dogue-57d20b313f658"
1359494867458662406,1.359494875851481e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/lA396t14GH‌‌ 
SOURCE IMAGE:‌‌ https://t.co/pocIC06fQY  ","http://www.shitpostbot.com/template/when-she-sends-nudes-58091fd5c3784
http://www.shitpostbot.com/sourceimage/mugman-59d3fd3e76f85"
1359487314016231424,1.3594873261839729e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/bDyb4q40ps‌‌ 
SOURCE IMAGE:‌‌ https://t.co/os94dWgBQP  ","http://www.shitpostbot.com/template/high-impact-sexual-violence-57b1d483ce187
http://www.shitpostbot.com/sourceimage/bperhepsz-59006c776bc6e"
1359479771911102465,1.359479779964117e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Qh2pzUjEkm‌‌ 
SOURCE IMAGE:‌‌ https://t.co/UN4QmOPidm  ","http://www.shitpostbot.com/template/maycup-58c6bf0c5581d
http://www.shitpostbot.com/sourceimage/shooby-57fa6732d46c8"
1359472224068132867,1.359472232574124e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/j1E7DnDzLz‌‌ 
SOURCE IMAGE:‌‌ https://t.co/QV0pUaPAFT  ","http://www.shitpostbot.com/template/criminal-57e3dd484c665
http://www.shitpostbot.com/sourceimage/bootleg-donald-duck-59234897a0aac"
1359464670420217856,1.3594646785277542e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/6k8WVddLYA‌‌ 
SOURCE IMAGE:‌‌ https://t.co/GdDDawEX5E  ","http://www.shitpostbot.com/template/manframepng-57b75402143e8
http://www.shitpostbot.com/sourceimage/into-the-matrix-57c1ca3e01e89"
1359457111651008513,1.359457120844923e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/rB1iaEDdJj‌‌ 
SOURCE IMAGE:‌‌ https://t.co/sBBoEBoa96  ","http://www.shitpostbot.com/template/example-of-a-fool-59cabef1ce761
http://www.shitpostbot.com/sourceimage/sentience-5981935b6552d"
1359449561232789506,1.3594495714374615e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/8mqKdSrtuc‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ngWf9AzpxR  ","http://www.shitpostbot.com/template/i-told-her-it-was-mozart-57c51ff84e24a
http://www.shitpostbot.com/sourceimage/pleas-pet-dog-57d9ab064b031"
1359442035711889408,1.3594420386646262e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/YUSbR6UVEr‌‌‌‌
2. https://t.co/YB8gJOavDT    ","http://www.shitpostbot.com/sourceimage/really-good-mood-57b352578b165
http://www.shitpostbot.com/sourceimage/shut-fuck-58617958199c0"
1359442026979336196,1.3594420357118894e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/LuMRpb8esq  ,http://www.shitpostbot.com/template/youtube-57bd9ee6b31b0
1359434470420598786,1.3594344788385464e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/tFFLbgFnuZ‌‌ 
SOURCE IMAGE:‌‌ https://t.co/zPNhOTrkEe  ","http://www.shitpostbot.com/template/big-cume-5810691365c05
http://www.shitpostbot.com/sourceimage/joji-3-57e4354648ef2"
1359426929699520513,1.3594269327319695e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/elz2PLIqo1‌‌‌‌
2. https://t.co/L0YMZcgCwE    ","http://www.shitpostbot.com/sourceimage/bill-clinton-57fe8f0f612c4
http://www.shitpostbot.com/sourceimage/madagascar-57b2ebe7a0b21"
1359426920694362113,1.3594269296995205e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Ld3W9c17FV  ,http://www.shitpostbot.com/template/meme-man-cool-and-nice-57d652ff95027
1359419374512320513,1.3594193828044063e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/7LLsF8vZmH‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Uu1eQeCalH  ","http://www.shitpostbot.com/template/trash-59142e3424128
http://www.shitpostbot.com/sourceimage/romanreigns-589e76456fe8d"
1359411819845210112,1.3594118284183675e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ENnKWFkLhg‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ovOl7U0nQt  ","http://www.shitpostbot.com/template/bart-cheese-reflection-57bba4ab824d1
http://www.shitpostbot.com/sourceimage/single-tear-of-joy-580d7432c146f"
1359404270689345537,1.3594042788263035e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/lTNsT5xrvw‌‌ 
SOURCE IMAGE:‌‌ https://t.co/OppkFfAoO1  ","http://www.shitpostbot.com/template/like-if-she-doesnt-deserve-57b9d15eadd44
http://www.shitpostbot.com/sourceimage/icopppz-5922343367dc7"
1359396724511567872,1.359396733055357e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/11gUkHukRo‌‌ 
SOURCE IMAGE:‌‌ https://t.co/UyUHuwKcCY  ","http://www.shitpostbot.com/template/right-hand-57fbe923a17b1
http://www.shitpostbot.com/sourceimage/danny-58b47dca46bb6"
1359389179906506757,1.3593891827419054e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/8ldZOi9JoH‌‌‌‌
2. https://t.co/loG2yen8S5    ","http://www.shitpostbot.com/sourceimage/sadbobb-5898f71e42899
http://www.shitpostbot.com/sourceimage/depression-kitty-5824d9bad3d94"
1359389171660554242,1.3593891799065068e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/FkMgX9DDoi  ,http://www.shitpostbot.com/template/who-would-win-57f02e7907483
1359381623339438080,1.3593816317280338e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ys8OoqYoiB‌‌ 
SOURCE IMAGE:‌‌ https://t.co/0alHATwDgf  ","http://www.shitpostbot.com/template/can-i-be-a-hero-too-596c1659146a4
http://www.shitpostbot.com/sourceimage/bird-scream-57b412c9a89bd"
1359374071956398081,1.3593740801185628e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/vXCFKPl9VP‌‌ 
SOURCE IMAGE:‌‌ https://t.co/vpW9CsutH5  ","http://www.shitpostbot.com/template/as-safe-as-safe-can-be-57c013768f5aa
http://www.shitpostbot.com/sourceimage/very-pleased-tom-scott-57fda12a7616a"
1359366521466806272,1.3593665301071258e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/HfIdGtBb7e‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Z9Y8OwlIPs  ","http://www.shitpostbot.com/template/avgn-59d5ed3b662b7
http://www.shitpostbot.com/sourceimage/michelangelo-booze-57d72dcd3965c"
1359358971958747145,1.3593589802759004e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/iKcuOZHcSY‌‌ 
SOURCE IMAGE:‌‌ https://t.co/wJBuUCxTwc  ","http://www.shitpostbot.com/template/ignored-in-goup-chat-57b1e4cf978be
http://www.shitpostbot.com/sourceimage/sad-57e33ca43d177"
1359351426493927424,1.359351434941186e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/4c9vrVqgMs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/h1EzKq8DXc  ","http://www.shitpostbot.com/template/trump-kid-582b7a89e9905
http://www.shitpostbot.com/sourceimage/im-confused-5879604f7911b"
1359343873949126659,1.359343882098643e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/InHIVQ03dv‌‌ 
SOURCE IMAGE:‌‌ https://t.co/HB33PZaKt8  ","http://www.shitpostbot.com/template/shit-template-57e3fd4581d4c
http://www.shitpostbot.com/sourceimage/csdmad-5876dc675ed75"
1359336327557300228,1.359336335753048e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/XbqXMeZ1C2‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ZxaSOwvGvF  ","http://www.shitpostbot.com/template/pissed-57b207a6dae8d
http://www.shitpostbot.com/sourceimage/atam-5977e3b098f05"
1359328774899253249,1.3593287831117742e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/TjqjIB2LgI‌‌ 
SOURCE IMAGE:‌‌ https://t.co/UOtCGhcsdF  ","http://www.shitpostbot.com/template/stolen-andy-warhol-piece-57d2bc42cdb16
http://www.shitpostbot.com/sourceimage/sad-luigi-5854b8803a392"
1359321240645828608,1.3593212436195738e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/YKlZByLKgY‌‌‌‌
2. https://t.co/rJddK6GwfQ    ","http://www.shitpostbot.com/sourceimage/sky-hi-puppup-57b32dd41d480
http://www.shitpostbot.com/sourceimage/canada-kang-57e6265570283"
1359321232315973633,1.3593212406458286e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/MtgtoBHe4r  ,http://www.shitpostbot.com/template/your-home-5b8eed4ed419d
1359313675006443520,1.3593136835712205e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/me8kRSjsUx‌‌ 
SOURCE IMAGE:‌‌ https://t.co/PMJjNZZfSb  ","http://www.shitpostbot.com/template/press-f-57c3cfd4c3d83
http://www.shitpostbot.com/sourceimage/i-dont-speak-italian-57b8c3a2afe47"
1359306120158990338,1.3593061285097882e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/NMrj6szehc‌‌ 
SOURCE IMAGE:‌‌ https://t.co/nMnMNV4d6C  ","http://www.shitpostbot.com/template/snowman-sex-586b380d46157
http://www.shitpostbot.com/sourceimage/yoda-grief-57e9e2b9eff06"
1359298576732594176,1.3592985850875904e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/wdDBQRu0LK‌‌ 
SOURCE IMAGE:‌‌ https://t.co/pSHjZEDYDk  ","http://www.shitpostbot.com/template/isthereaplaceforme-57b1c9c43f858
http://www.shitpostbot.com/sourceimage/a-lasting-relationship-57b9a401275dc"
1359291033062952961,1.3592910414683177e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/NLH3KwFF78‌‌ 
SOURCE IMAGE:‌‌ https://t.co/lbj35vAs95  ","http://www.shitpostbot.com/template/weakness-57b209532a7f7
http://www.shitpostbot.com/sourceimage/luigi-dab-59a7752f57dd6"
1359283475707269124,1.359283484095824e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/tu4v0WSIL4‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ZjhRcBzrN2  ","http://www.shitpostbot.com/template/technology-is-2-spoopy-57b3dd2fed5a8
http://www.shitpostbot.com/sourceimage/amy-schumer-5876335513e9e"
1359275925741985793,1.359275934235394e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/sDV4xwIplU‌‌ 
SOURCE IMAGE:‌‌ https://t.co/me6Sfz4zLj  ","http://www.shitpostbot.com/template/mircro-58738012b1885
http://www.shitpostbot.com/sourceimage/toking-on-that-good-shit-fam-5804db083e352"
1359268379299893257,1.3592683875920364e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ewfOId4J7u‌‌ 
SOURCE IMAGE:‌‌ https://t.co/wXRqcm6EjB  ","http://www.shitpostbot.com/template/moth-enters-room-57ce738a96700
http://www.shitpostbot.com/sourceimage/h-e-l-p-57b6c461be8b2"
1359260833725956104,1.359260842315899e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/3eRHunbZMu‌‌ 
SOURCE IMAGE:‌‌ https://t.co/MgbSxSR4Em  ","http://www.shitpostbot.com/template/who-the-fuck-is-this-57fa420546edf
http://www.shitpostbot.com/sourceimage/memes-57be39f5ef113"
1359253279474147328,1.359253288139563e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/BvmLIJLDXG‌‌ 
SOURCE IMAGE:‌‌ https://t.co/B4Z5VXJcAI  ","http://www.shitpostbot.com/template/edgeworth-mmmmmmmm-5a4de0350b8b2
http://www.shitpostbot.com/sourceimage/donkey-kongs-halloween-supreme-5802c47ca894b"
1359245735020101634,1.3592457434171392e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/WO7If3Ur7I‌‌ 
SOURCE IMAGE:‌‌ https://t.co/H2XwnX7oT4  ","http://www.shitpostbot.com/template/morriesy-approved-57f9c83004dd4
http://www.shitpostbot.com/sourceimage/bart-marley-57b1e2b529334"
1359238171997913094,1.3592381806340465e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/3A3DbNSAXJ‌‌ 
SOURCE IMAGE:‌‌ https://t.co/IvEFWtQoiv  ","http://www.shitpostbot.com/template/school-homework-57de4126b38ef
http://www.shitpostbot.com/sourceimage/diesel-57b4b30c463a7"
1359230646133141508,1.359230654916014e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Erq1c9k5Bj‌‌ 
SOURCE IMAGE:‌‌ https://t.co/d7elBVkKcn  ","http://www.shitpostbot.com/template/scott-mods-spb-588c1b3092483
http://www.shitpostbot.com/sourceimage/water-gun-emoji-57de76078fa55"
1359223086789382151,1.3592230897044111e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/cQlE93pIy2‌‌‌‌
2. https://t.co/SeFbz9fJjW    ","http://www.shitpostbot.com/sourceimage/barf-5862ba69f1f02
http://www.shitpostbot.com/sourceimage/inspirational-egg-man-57b9a376acdc7"
1359223078413295617,1.3592230867893821e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/dx4nlepvXB  ,http://www.shitpostbot.com/template/a-pic-of-your-grandma-57b6016107cf6
1359215536064847892,1.359215544419967e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/wqz432wx4P‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Zi93HKaMzZ  ","http://www.shitpostbot.com/template/cscoop-586a031a3a70f
http://www.shitpostbot.com/sourceimage/statueface-57b66aed59069"
1359207975068532743,1.3592079834403471e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/2y3SCTsVaM‌‌ 
SOURCE IMAGE:‌‌ https://t.co/fewk1JQ70t  ","http://www.shitpostbot.com/template/brainwashing-program-57f49b06b3442
http://www.shitpostbot.com/sourceimage/minion-cena-57f5dd4dd7411"
1359200453494505476,1.3592004554364355e+18,.@ShitpostBot5000 5. https://t.co/tcFW6hpDPC    ,http://www.shitpostbot.com/sourceimage/kawaii-doge-57b2f4dc7dfb4
1359200451154112514,1.3592004534945055e+18,".@ShitpostBot5000 3. https://t.co/SDOZqEtazB‌‌‌‌
4. https://t.co/PucbkX25Vd    ","http://www.shitpostbot.com/sourceimage/smokin-59dfce97663fd
http://www.shitpostbot.com/sourceimage/grinch-in-a-mask-with-a-gun-57de0e38ad7f0"
1359200447802859531,1.3592004511541125e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/b65LWS6zwU‌‌‌‌
2. https://t.co/PucsOZMFFv    ","http://www.shitpostbot.com/sourceimage/deeuugh-58707359c5608
http://www.shitpostbot.com/sourceimage/gingerbread-costume-57cf5cf56a20c"
1359200439472975872,1.3592004478028595e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/wUyVye7MiZ  ,http://www.shitpostbot.com/template/happy-fingers-57e306b56c86a
1359192888819728394,1.3591928970951516e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/jI74AKwFnh‌‌ 
SOURCE IMAGE:‌‌ https://t.co/7P1D8FKOyk  ","http://www.shitpostbot.com/template/nobody-is-born-perfect-57d99ff51ca46
http://www.shitpostbot.com/sourceimage/dog-no-57d37fb2a9ecf"
1359185331468328960,1.3591853412451942e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/u4pNi0X2ih‌‌ 
SOURCE IMAGE:‌‌ https://t.co/U7Os7xyUqt  ","http://www.shitpostbot.com/template/disgusting-57b23de2c1d47
http://www.shitpostbot.com/sourceimage/kquarkchow-5959cd43c2754"
1359177785831542793,1.359177794861826e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/I1aMoH0Mj0‌‌ 
SOURCE IMAGE:‌‌ https://t.co/L5HPlxY3Qk  ","http://www.shitpostbot.com/template/some-body-once-told-me-58d2edf2e6554
http://www.shitpostbot.com/sourceimage/bowser-57b563966926f"
1359170236717666311,1.3591702449300767e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/FSlIdFZmmb‌‌ 
SOURCE IMAGE:‌‌ https://t.co/6brOfW8Zvv  ","http://www.shitpostbot.com/template/see-57b1c5b21e076
http://www.shitpostbot.com/sourceimage/waluigi-57b1e972ed774"
1359162682948136978,1.3591626914374164e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/nDsHJvaGmZ‌‌ 
SOURCE IMAGE:‌‌ https://t.co/SaTBwdAS5i  ","http://www.shitpostbot.com/template/pole-bubble-57bce2a23cb59
http://www.shitpostbot.com/sourceimage/face3-57db53ce65dc2"
1359155136682196993,1.3591551477970616e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/sWH6nRezXE‌‌ 
SOURCE IMAGE:‌‌ https://t.co/giRfZ6NarM  ","http://www.shitpostbot.com/template/grandpa-what-was-2016-like-57d21d136f617
http://www.shitpostbot.com/sourceimage/pythadoggore-5898f65ddf833"
1359147582870745090,1.35914759123832e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/hIpV3y737q‌‌ 
SOURCE IMAGE:‌‌ https://t.co/O3A6WFeduj  ","http://www.shitpostbot.com/template/aahhh-57b2708388c3e
http://www.shitpostbot.com/sourceimage/you-fucking-idiot-5999362aa71bd"
1359140038517411846,1.3591400468598866e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/YQCDeCByvN‌‌ 
SOURCE IMAGE:‌‌ https://t.co/KE7NeKJ0g8  ","http://www.shitpostbot.com/template/brazzers-57b204bbe3d48
http://www.shitpostbot.com/sourceimage/infernal-toad-noises-584aad8f039ee"
1359132476006883334,1.3591324843661722e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/6sWKf2aQAi‌‌ 
SOURCE IMAGE:‌‌ https://t.co/c4XrZPmUmi  ","http://www.shitpostbot.com/template/tom-57b1cb6c3d534
http://www.shitpostbot.com/sourceimage/sleepy-dog-57b2a2a51323d"
1359124936984563717,1.3591249453479526e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/d4gtYbbFbK‌‌ 
SOURCE IMAGE:‌‌ https://t.co/LmTnmPSS3U  ","http://www.shitpostbot.com/template/45th-president-5886c0ea9b164
http://www.shitpostbot.com/sourceimage/5-star-man-58c57725b76f3"
1359117380698447874,1.3591173891122135e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/uLBH9byuAE‌‌ 
SOURCE IMAGE:‌‌ https://t.co/EucTRkJcwo  ","http://www.shitpostbot.com/template/moses-girlfriend-57b1f7d6c79f9
http://www.shitpostbot.com/sourceimage/pikachu-for-prez-2020-59a9483b9eb72"
1359109838681300997,1.3591098473174344e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qLPR8pDfDB‌‌ 
SOURCE IMAGE:‌‌ https://t.co/mpcSaXTv6Z  ","http://www.shitpostbot.com/template/crying-57b1b9080083a
http://www.shitpostbot.com/sourceimage/my-shiny-teeth-and-me-59a629346570a"
1359102286639865865,1.359102295061971e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/1YvNPnAVQN‌‌ 
SOURCE IMAGE:‌‌ https://t.co/zgJvIFVFeM  ","http://www.shitpostbot.com/template/akko-angrily-pointing-59d363b930fdc
http://www.shitpostbot.com/sourceimage/slippbob-57b610ac6a2cf"
1359094736167071747,1.359094739199492e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/zKVp3wQgf1‌‌‌‌
2. https://t.co/dluvyzuOiR    ","http://www.shitpostbot.com/sourceimage/these-hands-59920d6c1302c
http://www.shitpostbot.com/sourceimage/bubger-kirg-57c6456225508"
1359094727518216198,1.3590947361670717e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/8Xd6NBfoET  ,http://www.shitpostbot.com/template/rememberthisguy-5848f9563eb84
1359087183815147523,1.3590871919227945e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/OLgH0M2jHB‌‌ 
SOURCE IMAGE:‌‌ https://t.co/QxuXe15N6i  ","http://www.shitpostbot.com/template/gay-baby-jail-57d16fb8c7994
http://www.shitpostbot.com/sourceimage/nama-cheff-592efdfb92e92"
1359079641009565700,1.3590796497505034e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qQUUkM9ZLW‌‌ 
SOURCE IMAGE:‌‌ https://t.co/1v1wRSWQ49  ","http://www.shitpostbot.com/template/gun-control-57b5f252b3bc0
http://www.shitpostbot.com/sourceimage/knows-what-she-is-doing-57f8f5961ff9b"
1359072082701791234,1.359072090889085e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Cxy4t3NG0d‌‌ 
SOURCE IMAGE:‌‌ https://t.co/OPCFHWReYF  ","http://www.shitpostbot.com/template/when-women-arent-around-58f54af648696
http://www.shitpostbot.com/sourceimage/horse-things-57c7026a58818"
1359064536528084992,1.3590645449335357e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Njuz6FDx0u‌‌ 
SOURCE IMAGE:‌‌ https://t.co/NN94OnOesx  ","http://www.shitpostbot.com/template/only-in-your-dreams-5961ea737c53f
http://www.shitpostbot.com/sourceimage/peanut-butter-pete-58cbfc6a1831a"
1359056979218563072,1.3590569876029604e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/FUChd3aSm1‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Lwj08cjnJe  ","http://www.shitpostbot.com/template/wix-site-2-5862f3aeb5fc0
http://www.shitpostbot.com/sourceimage/im-gettin-me-mallet-59aa4ab909d32"
